"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
395,"Rouypoly-001","France",58,"Plantae","Rouya","Rouya polygama","---",NULL,NULL,5,"Citation","Citation","true",2021,2020,"CBN Corse, CBN Pq",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",1993,"0",1997,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,41.551117,9.312215,"Au niveau du deuxième chemin qui arrive sur la plage à l'est du pin parasol de Palombaggia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-00-98 : 2 sites possibles : Palombaggia et Tamaricciu",NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,34,"Oui","Yes","Au moins 3 origines : Cala Rossa, Tramulimacchia et Golfu di Sognu, voir bc-00-02-29 et bc-00-02-45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-00-90 : ""espèce implantée s'est maintenue et se régénère aujourd'hui [2011] encore spontanément"" = ""opération a été considérée comme un succès""",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-28 14:52:00","2021-01-08 20:56:00","0101000020E61000002BA4FCA4DA9F224083A279008BC64440",False
220,"Anchcris-004","France",27,"Plantae","Anchusa","Anchusa crispa","---",NULL,NULL,5,"Citation","Citation","true",2020,2011,"CBN Corse, CBN Pq",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",1995,"0",1996,"0",26,"Arrêté","Stopped",34,30,NULL,41.500504,8.937652,"Roccapina, terrain du Conservatoire du littoral, dune fixée près du petit cours d'eau [ruisseau de Vangone]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,34,"Oui","Yes","5 stations du golfe de Valinco : Capu Laurrosu, Portigliolo, Campitellu Cala Piscona, Cappiciolu (voir bc-00-02-29)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,46,"Années","Years",2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-00-90 : ""espèce a disparu [...] sans qu'aucune régénaration naturelle ne se soit maintenue""",51,"Négatif","Negative",52,"Non exprimé","Not expressed",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-04-30 12:43:00","2021-01-06 20:32:00","0101000020E6100000D80E46EC13E0214033C2DB8310C04440",False
1115,"Querilex-001","France",421,"Plantae","Quercus","Quercus ilex","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,1997,NULL,"Courtade",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Cicatrisation des milieux littoraux.
Réduction de l'érosion.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",34,"Oui","Yes",30,"Non","No",1987,"0",1995,"0",25,"Post-interventions inconnues","Unknown post-interventions",34,34,NULL,43.003373,6.212811,NULL,NULL,"SO",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-06-06 11:54:00","2020-10-09 09:34:00","0101000020E61000008EEA7420EBD918403F58C6866E804540",False
877,"Carepseu-002","France",165,"Plantae","Carex","Carex pseudocyperus","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven","Espèce protégée impactée par l'agrandissement de la RD 9.",NULL,NULL,34,"Oui","Yes","Sauver l'a population impactée par les travaux de la RD 9.",NULL,66,"Renforcement","Reinforcement",72,"CreDZO","Pop creation within extent of occurrence",75,"Ex-situ","Ex situ",30,"Non","No",30,"Non","No",2017,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,43.45788,5.33023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,8,"Régional","Regional",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4 ans",30,"Non","No",30,"Non","No",34,"Oui","Yes","Semis et germination / Reproduction végétative",NULL,NULL,NULL,34,"Oui","Yes",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 10:01:00","2020-10-06 13:44:00","0101000020E6100000E0A128D0275215400ABFD4CF9BBA4540",False
488,"Vitigmel-001","France",135,"Plantae","Vitis","Vitis gmelinii","---",NULL,NULL,3,"Requête","Request","true",2015,2002,"C Arnold 2005, claire.arnold@unine.ch, David & Klein 1994 Réintroduction expérimentale de la vigne sauvage (Vitis sylvestris C. Gmel) dans les réserves naturelles d’Erstein et d’Offendorf, Fullenwarth 1997 Les réintroductions de vigne sauvage (Vitis vinifera ssp sylvestris Gmelin) dans les réserves naturelles rhénanes. Mémoire, Diplôme d’Ingénieur en Techniques de l’Horticulture et du Paysage, ENSA Rennes.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,"0",1993,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-10 12:41:00","2018-07-10 12:48:00",NULL,NULL
668,"Erucsupi-026","France",193,"Plantae","Erucastrum","Erucastrum supinum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2013,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.56,4.719,"Lac du Der > Le Dardet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 02:11:00","2018-07-18 02:14:00","0101000020E6100000C74B378941E0124048E17A14AE474840",NULL
580,"Cerasubm-008","France",168,"Plantae","Ceratophyllum","Ceratophyllum submersum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2013,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.078,0.375,"Lieu-dit La Forêt - Parcelle ZA13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-13 14:10:00","2018-07-13 14:12:00","0101000020E6100000000000000000D83F448B6CE7FB094840",NULL
575,"Cerasubm-003","France",168,"Plantae","Ceratophyllum","Ceratophyllum submersum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2015,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2012,"0",2013,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.0948,0.317,"Lieu-dit Les Planches - Parcelle ZI58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-13 13:24:00","2018-07-13 13:38:00","0101000020E61000007D3F355EBA49D43F95D40968220C4840",NULL
810,"Ranuhede-002","France",256,"Plantae","Ranunculus","Ranunculus hederaceus","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2014,"2",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",34,30,NULL,47.444,4.067,"Parcelle 443",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-08-29 21:08:00","2019-04-04 14:43:00","0101000020E6100000F853E3A59B44104046B6F3FDD4B84740",NULL
1007,"Violhisp-008","France",351,"Plantae","Viola","Viola hispida","---","Violhisp-meta-001",NULL,4,"Interrogation","Inquiry","false",2019,2018,NULL,"SI 6",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Programme LIFE-Nature : Sauvetage de Viola hispida et Biscutella neustriaca en Val de Seine","Causes de déclin : Plus de gélifraction entraînant une granulométrie non conforme. Stabilisation des éboulis par les graminées.",NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2011,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"pierrier mobile à Violette de Rouen et Gaillet de Fleurot",30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",34,"Oui","Yes",40,"Les deux","Both",30,"Non","No",NULL,34,"Oui","Yes",NULL,34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",NULL,41,"Aucun","None",30,"Non","No",63,"Moyennement détaillés","Moderately detailed",30,"Non","No",1,"290",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,51,"Négatif","Negative",50,"Positif","Positive",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,6,"Anaël","Mayeur","2019-02-08 16:02:00","2019-05-29 15:39:00",NULL,False
873,"Echispin-001","France",295,"Plantae","Echinophora","Echinophora spinosa","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2009,NULL,"Plage Gigaro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.184429,6.597354,NULL,"Précision : 500m",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-27 16:09:00","2020-10-05 13:38:00","0101000020E6100000058A58C4B0631A408DB7955E9B974540",False
907,"Tamagall-004","France",294,"Plantae","Tamarix","Tamarix gallica","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2018,NULL,"Mise en défend et renforcement de la tamariçaie à La Palud.",20,"Axé sur l'atténuation ","Mitigation-driven","""Cette opération s'inscrit dans le cadre de la cicatrisation des zones dégradées par le piétinnement""",NULL,NULL,30,"Non","No","Cicatrisation des milieux.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",1999,"0",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",34,34,NULL,NULL,NULL,"Port-Cros",NULL,"0",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes","Mise en défend de la zone (renforcement de la protection).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-11-28 11:40:00","2020-10-09 09:05:00",NULL,False
520,"Zostnolt-005","France",138,"Plantae","Zostera","Zostera noltii","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2013,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,34,"Limite d'un début d'herbier récemment localisé",43.557,4.1,"Etang du Ponant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-10 15:09:00","2018-07-10 15:13:00","0101000020E610000066666666666610409EEFA7C64BC74540",NULL
480,"Armebelg-001","France",130,"Plantae","Armeria","Armeria belgenciensis","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2016,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Réintroduire plus de 150 individus sur 3 ans et obtenir une population pérenne.
Conservation de l'espèce.
Stabilisation des populations.","Diminution attribuée à ""l’embroussaillement de la parcelle et, paradoxalement, au stationnement d’un troupeau de chèvre dans un parc clôt au centre du replat"" (pâturage + eutrophisation), mais aussi ""des travaux d’installation d’une citerne au coeur de la population, ainsi que des travaux de réfection de la route réalisés sans précautions""",66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2009,"0",2015,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,43.216551,5.981187,"Morière-la-Tourne, réservoir",NULL,"0",31,"N'est pas applicable","Not applicable",33,"Probable","Likely","Seule population au niveau mondial","Cirque rocheux dolomitique
Sables dolomitiques",34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes","Création en 2009 de l'APPB de la Tourne Morière.",9,"National","National",30,"Non","No",38,"Captif","Captivity",30,"Non","No","Issues de lots de graines anciens.
Récolte de graines difficile car plante vivace résistante.",34,"Oui","Yes","qq a",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,43,"Tous","All",30,"Non","No",63,"Moyennement détaillés","Moderately detailed",46,"Années","Years",4,"240","Coupe de pins maritimes, désherbage.
Conditionnement à l'environnement par diminution progressive de l'arrosage.
Arrosage des plantes.",7,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No","Demander les suivis antérieurs à 2012 auprès du CEN PACA.
Suivi des effectifs relativement bien détaillés à partir de 2012 (voir biblio).",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Ecosystème : milieu naturellement pauvre.
La population locale est ""embêtée"" mais le bénéfice pour l'espèce est notable.
Expérimental : étude complète réalisée et amélioration des connaissances du milieu et de l'espèce.","Suivi des effectifs relativement bien détaillés à partir de 2012 (voir biblio).",50,"Positif","Positive",50,"Positif","Positive",53,"Neutre","Neutral",35,"Incertain","Uncertain",NULL,4,"Bruno","Colas","2018-07-09 13:01:00","2020-05-29 11:08:00","0101000020E61000009A0AF148BCEC1740437573F1B79B4540",False
