"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
775,"Narcasso-007","France",242,"Plantae","Narcissus","Narcissus assoanus","---",NULL,NULL,4,"Interrogation","Inquiry","true",2016,2016,NULL,"Ce site n'apparaît pas dans le dernier rapport de 2016, ""remplacé"" par un 3e site à St-Clément de Rivière",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2006,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-25 18:43:00","2018-07-25 18:44:00",NULL,NULL
650,"Erucsupi-009","France",193,"Plantae","Erucastrum","Erucastrum supinum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2009,NULL,NULL,NULL,26,"Arrêté","Stopped",34,30,"Zones d'introduction inaccessibles sans embarcation",48.684,4.601,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-17 15:00:00","2018-07-17 15:02:00","0101000020E61000008195438B6C671240643BDF4F8D574840",NULL
776,"Narcasso-008","France",242,"Plantae","Narcissus","Narcissus assoanus","---",NULL,NULL,4,"Interrogation","Inquiry","true",2016,2016,NULL,"Même nom de site que Narcasso-009 : une seule population?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2006,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,43.92,3.89,"Ceyrac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-25 18:47:00","2018-07-25 18:50:00","0101000020E61000001F85EB51B81E0F40F6285C8FC2F54540",NULL
931,"Leucaest-007","France",235,"Plantae","Leucojum","Leucojum aestivum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,2018,NULL,"Site 2 : Vistre canalisé amont",21,"Pas clair","Unclear",NULL,NULL,NULL,30,"Non","No","Préservation de l'espèce dans le cadre d'un projet de renaturation de cours d'eau (Vistre).",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",76,"Dans autre(s) population(s)","Other population(s)",30,"Non","No",30,"Non","No",2018,"0",NULL,NULL,23,"En cours","Ongoing",34,30,NULL,43.777276,4.331259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",38,"Captif","Captivity",30,"Non","No","Collecte de graines, multiplication ex-situ, plantation de bulbes.",NULL,NULL,NULL,NULL,34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Collecte de graines, plantation et germination ex-situ (en serres), collecte des bulbes avant remise en in natura.",NULL,NULL,NULL,NULL,NULL,NULL,62,"Assez détaillés","Fairly detailed",NULL,NULL,NULL,1,"182",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-12-07 16:09:00","2019-06-03 10:35:00","0101000020E6100000CD052E8F355311409CFBABC77DE34540",False
1099,"Diansupe-011","France",268,"Plantae","Dianthus","Dianthus superbus","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,2018,NULL,"Bedous",19,"Axé sur la conservation","Conservation-driven",NULL,"SO","SO",34,"Oui","Yes","Mesure compensatoire ligne Oloron-Bedous",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2014,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,42.995833,-0.6042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,30,"Non","No","0",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,"27",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",30,"Non","No",NULL,30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,51,"Négatif","Negative",NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable","Absence de gestion et envahissement.",6,"Anaël","Mayeur","2019-04-26 09:38:00","2019-06-05 12:14:00","0101000020E61000004BC8073D9B55E3BF87A3AB74777F4540",False
318,"Bisobona-043","Ukraine",3,"Animalia","Bison","Bison bonasus","---",NULL,NULL,3,"Requête","Request","true",2018,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-05-18 09:42:00","2018-05-18 09:45:00",NULL,NULL
1259,"Porpporp-002","Spain",471,"Animalia","Porphyrio","Porphyrio porphyrio","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Albufera Natural Park",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-12-01 14:34:00",NULL,NULL,False
1260,"Porpporp-003","Spain",471,"Animalia","Porphyrio","Porphyrio porphyrio","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-12-01 14:35:00",NULL,NULL,False
371,"Helorepe-002","Switzerland",47,"Plantae","Helosciadium","Helosciadium repens","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-25 16:31:00","2019-04-02 14:10:00",NULL,NULL
1392,"Gypabarb-013","Switzerland",446,"Animalia","Gypaetus","Gypaetus barbatus","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,"Anne","Daverio","2021-09-10 15:29:00","2021-09-30 09:14:00",NULL,False
1393,"Gypabarb-014","Switzerland",446,"Animalia","Gypaetus","Gypaetus barbatus","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,"Anne","Daverio","2021-09-10 15:29:00","2021-09-30 09:15:00",NULL,False
659,"Erucsupi-018","France",193,"Plantae","Erucastrum","Erucastrum supinum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2009,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.601,4.717,"Lac du Der > Presqu'île de Larzicourt > Zone de mise à l'eau",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-17 15:20:00","2018-07-17 15:22:00","0101000020E610000091ED7C3F35DE1240B0726891ED4C4840",NULL
577,"Cerasubm-005","France",168,"Plantae","Ceratophyllum","Ceratophyllum submersum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2013,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.096,0.308,"Lieu-dit Les Planches - Parcelle ZI133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-13 13:42:00","2018-07-13 13:45:00","0101000020E610000083C0CAA145B6D33F3F355EBA490C4840",NULL
1100,"Exacpusi-001","France",411,"Plantae","Exaculum","Exaculum pusillum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes","Mesure compensatoire au projet : ""les villas du Moulin"" à Brax.",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2015,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,43.609582,1.235424,NULL,NULL,"0.1",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",39,"Nature","Nature",30,"Non","No","Déplacement de la banque de graines du sol.",34,"Oui","Yes","0",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",NULL,30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,51,"Négatif","Negative",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed","Pas de germination après transfert.",6,"Anaël","Mayeur","2019-04-29 09:12:00","2019-05-22 13:45:00","0101000020E61000009818CBF44BC4F33F7A1D71C806CE4540",False
1169,"Gypabarb-005","France",446,"Animalia","Gypaetus","Gypaetus barbatus","---",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.1632,7.0833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"Simon","Fradet","2019-09-29 17:33:00",NULL,"0101000020E6100000F7065F984C551C40865AD3BCE3144640",False
438,"Galiveru-001","Germany",96,"Plantae","Galium","Galium verum","---",NULL,"commun-001",3,"Requête","Request","true",2018,2002,"Kiehl-etal-2006_RestorEcol_Restoration-calcareous-grasslands ; kiehl@wzw.tum.de","Dans il-00-00-18 : Uniquement les espèces étant à la fois ""target species"" (t in Table 5) and ""species proven to be transferred by hay onto restoration fields with hay"" (origin h dans Table 5). Prise en compte uniquement de la restoration sur le site éloigné (RF2526) de 800m par rapport à la réserve où est prélevé le matériel d'origine, l'autre site étant adjacent à la réserve donc est plutôt considéré comme de la gestion de site.",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No","il-00-00-18 : ""For the re-creation of species-rich grasslands, on former arable land, suitable habitat conditions must be restored in order to enhance the establishment and long-term survival of target species, which are typical for ancient low-productive grasslands, and to prevent the spreading of nontarget species such as common arable weeds or potentially dominant ruderals"" ; + to study ""The effects of different restoration measures and management variants on the vegetation development of newly created calcareous grasslands"".","Menaces sur l'habitat",67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1993,"0",1993,"0",24,"Suivi post","Monitoring post-interventions",30,34,NULL,48.281,11.65,NULL,NULL,"0.8",34,"Oui","Yes",33,"Probable","Likely","du fait de la faible distance (800 m) et que ce sont des espèces de prairie susceptibles d'être dispersées assez facilement par le vent, les animaux, l'homme.","Our study has been carried out on four different restoration fields (RF) with areas of 1.3–3.2 ha that had been used for cultivation of barley and rye until 1992. [...]. RF 2526 was isolated between intensively cultivated arable fields in an open treeless landscape.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Restoration field RF 2526 in il 00-00-18",NULL,NULL,NULL,34,"Oui","Yes",39,"Nature","Nature",30,"Non","No","""Between end of July and beginning of September 1993, diaspore-containing fresh hay was cut in the nature reserve ca. 4 cm above soil surface""",30,"Non","No",NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,NULL,"il-00-00-18 : sheep grazing in late spring and late summer",9,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",30,"Non","No","il-00-00-18 : ""percentage cover of all phanerogam species""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,"il-00-00-18 : ""the transfer of autochthonous hay was a very efficient method to overcome dispersal limitation and to allow a quick establishment of target species"" ; ""hay transfer allowed not only quick establishment of target species during the initial restoration phase, but also their persistence over 9 years""",52,"Non exprimé","Not expressed",50,"Positif","Positive",50,"Positif","Positive",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-07-04 19:55:00","2019-04-09 15:37:00","0101000020E6100000CDCCCCCCCC4C27408716D9CEF7234840",NULL
